frequency,drift_sign,grouping_scheme,group_value,horizon,count,mean_current_mu_hat,se_current_mu_hat,mean_current_sigma_hat,se_current_sigma_hat,mean_future_mu_hat,se_future_mu_hat,mean_future_sigma_hat,se_future_sigma_hat,mean_expected_cum_bps,se_expected_cum_bps,mean_realized_cum_bps,se_realized_cum_bps,mean_realized_max_up_bps,se_realized_max_up_bps,mean_realized_max_down_bps,se_realized_max_down_bps,mean_realized_max_abs_bps,se_realized_max_abs_bps
daily,drifting,imbalance_side,below_mid_imbalance,2,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,0.0038527958555928756,0.012012588463727252,0.010953812520364738,0.0008167414950552798,81.17760281720967,37.32126129840407,139.69420473180915,182.32958950530332,190.379226590817,145.00252586444046,-86.26748806533506,45.07311021781634,244.60948328398885,115.9482924918045
daily,drifting,imbalance_side,below_mid_imbalance,3,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,0.0014209924328683562,0.011750210073054448,0.011274087468628298,0.0016375345015831062,122.11728727334821,56.16464966059601,106.46090323003493,281.49133935748085,252.40642805610892,145.25732100099734,-181.52799103240116,131.80708028400502,398.35195288218296,74.580137496665
daily,drifting,imbalance_side,below_mid_imbalance,4,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,0.003919496593380571,0.0068490236217002886,0.013730008774772767,0.002822321313614143,163.29276126331493,75.1309027737683,66.35013658028322,370.1472000358669,288.2624380432867,154.25595321498275,-257.49476766933066,206.43399544250394,510.1747395062901,95.24173240417086
daily,drifting,imbalance_side,below_mid_imbalance,5,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,0.002798221365595193,0.005120703146248064,0.013533746041824168,0.002450378746263849,204.70543601637004,94.22079656032828,172.47326569468146,293.5463624817895,305.40543393571926,167.03382605734794,-257.49476766933066,206.43399544250394,527.3177353987227,96.80984383822013
daily,drifting,imbalance_side,below_mid_imbalance,6,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,-0.00015238803644749646,0.005349924043311963,0.013940549947767092,0.002150128584143966,246.35673130609607,113.43511195453033,128.8568775684536,312.9076245007576,316.62619939481607,176.22494635000947,-257.49476766933066,206.43399544250394,538.5385008578195,100.18509193229893
daily,drifting,imbalance_side,below_mid_imbalance,7,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,0.002186877873442321,0.004037906250842894,0.013946387884052615,0.0023474112414053113,288.24807550260226,132.77463493549084,36.790282632714174,370.9032025345829,339.38886639106823,195.52223442870786,-257.49476766933066,206.43399544250394,561.3011678540717,110.26989283045384
daily,drifting,imbalance_side,below_mid_imbalance,8,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,-0.00042715544749919826,0.006002506450408751,0.014939921714222149,0.0032062305773965364,330.38090562505,152.2401565604229,171.2151390967516,372.1042330967149,363.87734990905045,217.03377867491037,-257.49476766933066,206.43399544250394,585.7896513720539,124.89944138362229
daily,drifting,imbalance_side,below_mid_imbalance,9,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,-0.0003304420395804202,0.0047948260282781666,0.01607998128217948,0.002456646529913784,372.75666739450213,171.83247299809184,14.954736950253732,485.9516368384733,383.3509664607507,216.8748506992545,-352.3484447876072,300.5586171775779,700.1169450420308,161.06781808095846
daily,drifting,imbalance_side,below_mid_imbalance,10,3,0.004035627157290951,0.001853955694062678,0.016605266837282657,0.002323621032204226,-1.8880927683658823e-05,0.004244159373353305,0.015733671558343574,0.0026552086166601583,415.3768152870978,191.552385562493,35.9191196161986,403.77975439300104,440.11334281805665,226.18803976758156,-352.3484447876072,300.5586171775779,756.8793213993367,109.94899179172555
daily,drifting,imbalance_side,neutral,1,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.00016270708780333985,0.0013370022895581675,0.013682550699895964,0.000717920175213598,17.032795809220147,2.978196877795224,7.359907249445182,10.205604262046096,74.50612102929527,6.10930199435721,-67.14621377985009,6.079745170873213,141.65233480914534,6.664787021993491
daily,drifting,imbalance_side,neutral,2,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0007625423454308188,0.0009623620851741102,0.016456031607595827,0.0006981762026620576,34.391736729285604,5.9633179000362535,17.52779616849267,17.773312346450574,142.14198844908884,11.395465015186208,-128.34065891928063,10.051658652667495,260.1975808772483,11.645363966184316
daily,drifting,imbalance_side,neutral,3,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0009705901104489048,0.0007631831778887497,0.01810082359753898,0.0006851635732418548,52.07806381310177,8.955835939497362,34.67969999821216,22.450504740506876,197.8140491194325,15.508969906029233,-168.25456015983954,12.22516764798104,344.5323419924666,15.126772938715229
daily,drifting,imbalance_side,neutral,4,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0014617816990253663,0.0006522579118967988,0.01896010798063534,0.0006588964286362837,70.09305148672277,11.956226995760712,50.90300908661966,25.932491993253333,251.61946224808804,18.588751256530074,-200.1716133921061,13.69775914733228,416.83067436496725,17.527480995683028
daily,drifting,imbalance_side,neutral,5,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.001165343815324069,0.0005910801573627986,0.019919106590904265,0.0007062696528256855,88.43800777141689,14.964970308471159,83.74578715234847,28.21997842014241,302.4900973141299,20.159578942412566,-232.53087671968282,15.492277765141196,483.38092231331655,18.821788147311025
daily,drifting,imbalance_side,neutral,6,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0012542302935882675,0.000546540068076035,0.02055475512992377,0.0007270137291825003,107.11427451132461,17.982548471875166,89.10045456495757,30.651852298790597,345.131509150433,21.173626156397056,-264.45891255192674,18.06917001623508,545.4657716678896,20.253225891700257
daily,drifting,imbalance_side,neutral,7,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0014711673001374143,0.0005074293295057394,0.020471646107432406,0.0006850088551787459,126.12322760676562,21.009447550679607,109.9057582757445,34.171811398327584,389.24880011498635,22.439191763575938,-294.9885845893149,20.376210095535562,608.663683097875,21.745810770364944
daily,drifting,imbalance_side,neutral,8,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0016104561399931838,0.0004616501271643077,0.020746648137405736,0.0006693347377819802,145.46627725325183,24.04615719726671,136.08895732015247,35.97041605824172,428.5025068480893,23.343517594835046,-313.3235000276889,21.873534889476275,655.3390851283926,22.75532087413613
daily,drifting,imbalance_side,neutral,9,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0015305241324068172,0.000450475130382473,0.021135068021745536,0.0006867193199603965,165.14486818626543,27.09317077030195,163.0431910456686,37.559815943597634,470.104501636361,25.045131948257254,-329.320736809404,22.815147529262067,701.8480505982459,24.142643998113417
daily,drifting,imbalance_side,neutral,10,336,0.0016870128638300868,0.00029748916705704247,0.021861505554223854,0.00050661400946749,0.0014350482461092016,0.0004371773392969513,0.021171942266043627,0.0006603229614146589,185.1604799318612,30.150985454772094,178.48744343157946,41.94587735962313,516.8599583614445,27.998270987046332,-353.143049588699,24.152662421069376,757.9674367633443,26.874314758019647
daily,drifting,volume_level,high_volume,1,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.023519498924190252,0.005492800549851512,0.018105392804414137,0.001463808730781643,-11.516078614729725,34.60911223832526,-33.592119432178094,106.29368721137634,56.717608240021704,37.03802495380597,-90.3097276721998,80.69550676624588,147.0273359122215,66.8491755258812
daily,drifting,volume_level,high_volume,2,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.010964131316534953,0.005366154416783785,0.020288949462160075,0.002761415089763419,-22.659558027815898,69.12666639271941,210.2049290021804,147.1839782180643,255.40935513845952,109.19063337059274,-90.3097276721998,80.69550676624588,338.2793477768,68.40698679490411
daily,drifting,volume_level,high_volume,3,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.005585981801907058,0.006670451177254706,0.021541611259359786,0.0025805331936205305,-33.43181827946205,103.55430972118565,145.29560945801322,101.337221976745,278.8548434038601,93.78218498976655,-90.3097276721998,80.69550676624588,339.6224133295958,69.08354622914852
daily,drifting,volume_level,high_volume,4,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.0063723339545278535,0.004555514353841241,0.021179801656740358,0.0017377141682053529,-43.83422169665909,137.89368001027677,116.82112071017632,232.07059219272693,356.6161346982827,153.23946482219725,-107.6111884474501,78.18371936386042,417.3837046240184,127.70876469386893
daily,drifting,volume_level,high_volume,5,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.003780174782378243,0.004477759782182775,0.021227841444661864,0.0022675707190773667,-53.86811299725741,172.14640568386565,217.03123254655594,209.66069402190354,368.5009435286868,161.03288522236045,-107.6111884474501,78.18371936386042,429.2685134544224,135.19360619462773
daily,drifting,volume_level,high_volume,6,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.0027879140594134397,0.004805356008131329,0.02097344028639485,0.00257027137107765,-63.53481939302762,206.31410591112882,166.5139620133843,245.80842973859987,416.4888660041655,146.3186717110242,-169.8705010145371,74.31274159511806,477.25643592990116,108.67751270495518
daily,drifting,volume_level,high_volume,7,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.00390666138273429,0.003879972787298186,0.02040736950666959,0.0025759084403469495,-72.83565069171713,240.39839071374956,130.09876468508543,327.26760784101845,460.1690483903037,164.34080189656913,-230.066042071983,125.02532956370231,581.1321593734854,107.98392366450366
daily,drifting,volume_level,high_volume,8,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.004256808214820468,0.003623417965540521,0.02056978305841123,0.002493663540955976,-81.77189939811007,274.40086107234805,219.21626755885245,319.84515045364265,481.49874239734436,179.48927102198084,-230.066042071983,125.02532956370231,602.461853380526,123.08109624025165
daily,drifting,volume_level,high_volume,9,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.00484877524264059,0.0030271389799769255,0.02077588067288439,0.0028891492600554894,-90.34484081409724,308.32310903214443,315.3723707682785,313.62474988714035,548.2772714530793,197.17695001249712,-230.066042071983,125.02532956370231,669.2403824362609,128.16453633886326
daily,drifting,volume_level,high_volume,10,4,-0.0011702842678239875,0.003465544275604065,0.017540711371983018,0.001490315136292194,0.0060431594906233945,0.0016455154256574138,0.020689342958434116,0.003168482763743263,-98.5557331377641,342.1667178078624,422.9617268374067,326.6470711398052,574.509310497619,218.0670348033536,-230.066042071983,125.02532956370231,695.4724214808006,151.6087873216639
daily,drifting,volume_level,low_volume,1,339,0.0017808857443148368,0.0002934728405620078,0.02194084617955507,0.0005086570535712896,0.00011598849237240333,0.001328468844716203,0.013555976619356445,0.0007125091075922776,17.97047454122539,2.9380929276331087,8.671186907554203,10.103154958910917,74.70358854640233,6.0898623954221405,-66.03240163884811,5.983210762082927,140.73599018525044,6.610350211115677
