trading_date_d,date,N_d,Delta,lag_k,mu_hat_d,sign_mu_hat_d,abs_mu_hat_d,RSD_d_k,RQ_d,VarHat_d,ST_d_k,abs_ST_d,drift_state_d,drift_label_d,drift_sign,valid_day_flag,invalid_reason,mu_hat,sigma_hat_d,estimation_n_obs_d
2022-09-01,2022-09-01,389,1.0,1,-0.0013293922198865462,-1,0.0013293922198865462,3.0468686123990363,0.5634144344610635,0.5634144344610635,4.059193386325636,4.059193386325636,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0013293922198865462,0.026034911439851368,63
2022-09-02,2022-09-02,389,1.0,1,-0.002776666156519043,-1,0.002776666156519043,2.408372300140023,0.5235397119419406,0.5235397119419406,3.328501896039683,3.328501896039683,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.002776666156519043,0.02654265335597129,63
2022-09-06,2022-09-06,389,1.0,1,-0.00235876125050001,-1,0.00235876125050001,1.1751414490742613,1.0179796799219112,1.0179796799219112,1.1647174716124111,1.1647174716124111,0,no_detectable_drift,no_detectable_drift,True,,-0.00235876125050001,0.026396569415827475,63
2022-09-07,2022-09-07,389,1.0,1,-0.003085450813742045,-1,0.003085450813742045,1.2973087058769917,0.1615999220338223,0.1615999220338223,3.2271768023253586,3.2271768023253586,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.003085450813742045,0.02480501238265623,63
2022-09-08,2022-09-08,389,1.0,1,-0.0019058696470991303,-1,0.0019058696470991303,-2.5213260069392667,13.177009346505223,13.177009346505223,-0.6945772852847744,0.6945772852847744,0,no_detectable_drift,no_detectable_drift,True,,-0.0019058696470991303,0.024572745594730414,63
2022-09-09,2022-09-09,389,1.0,1,-0.0025736555861626056,-1,0.0025736555861626056,1.368830422571095,0.3231013269425586,0.3231013269425586,2.408131940948186,2.408131940948186,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0025736555861626056,0.022429059678558502,63
2022-09-12,2022-09-12,389,1.0,1,-0.0024418356568843996,-1,0.0024418356568843996,-3.447667778011191,18.837391941872756,18.837391941872756,-0.7943557122610353,0.7943557122610353,0,no_detectable_drift,no_detectable_drift,True,,-0.0024418356568843996,0.022013407866859475,63
2022-09-13,2022-09-13,389,1.0,1,-0.007283201460442723,-1,0.007283201460442723,0.25607754618566475,0.21398572194009272,0.21398572194009272,0.5535783558481407,0.5535783558481407,0,no_detectable_drift,no_detectable_drift,True,,-0.007283201460442723,0.026032187425106865,63
2022-09-14,2022-09-14,389,1.0,1,-0.008788958186978203,-1,0.008788958186978203,3.160020587878317,0.9329343204542716,0.9329343204542716,3.271631470320496,3.271631470320496,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.008788958186978203,0.026346243055202025,63
2022-09-15,2022-09-15,389,1.0,1,-0.008614722981345031,-1,0.008614722981345031,1.8924451444975687,0.5799883376484852,0.5799883376484852,2.4849271960324084,2.4849271960324084,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.008614722981345031,0.026278568091239615,63
2022-09-16,2022-09-16,389,1.0,1,-0.009053781598742944,-1,0.009053781598742944,1.348329378056193,0.32513901804364725,0.32513901804364725,2.364620510810494,2.364620510810494,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.009053781598742944,0.026187530933610096,63
2022-09-19,2022-09-19,389,1.0,1,-0.008205002540119001,-1,0.008205002540119001,1.3762303341581479,0.5103729472531504,0.5103729472531504,1.92640369690716,1.92640369690716,0,no_detectable_drift,no_detectable_drift,True,,-0.008205002540119001,0.02623979839394746,63
2022-09-20,2022-09-20,389,1.0,1,-0.006599562404959218,-1,0.006599562404959218,1.327025309061721,0.21436197162155654,0.21436197162155654,2.86619236233058,2.86619236233058,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006599562404959218,0.025420302995696593,63
2022-09-21,2022-09-21,389,1.0,1,-0.005503781916211645,-1,0.005503781916211645,6.512532417284568,2.5793631536784694,2.5793631536784694,4.055026085086756,4.055026085086756,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.005503781916211645,0.025047741931148223,63
2022-09-22,2022-09-22,389,1.0,1,-0.005612249836163485,-1,0.005612249836163485,1.7509785666759345,0.4540552881309639,0.4540552881309639,2.5985223765826224,2.5985223765826224,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.005612249836163485,0.025436173924120724,63
2022-09-23,2022-09-23,389,1.0,1,-0.007501744181251481,-1,0.007501744181251481,0.770682790350979,0.331662779322015,0.331662779322015,1.338219312895931,1.338219312895931,0,no_detectable_drift,no_detectable_drift,True,,-0.007501744181251481,0.025467007990628544,63
2022-09-26,2022-09-26,389,1.0,1,-0.009498662610211183,-1,0.009498662610211183,1.4689812580778514,0.6126796097175844,0.6126796097175844,1.8767202555323446,1.8767202555323446,0,no_detectable_drift,no_detectable_drift,True,,-0.009498662610211183,0.025332950903219055,63
2022-09-27,2022-09-27,389,1.0,1,-0.008939911484852018,-1,0.008939911484852018,1.4974380003784071,0.2696829622685461,0.2696829622685461,2.8835142037496513,2.8835142037496513,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.008939911484852018,0.025303174408034555,63
2022-09-28,2022-09-28,389,1.0,1,-0.005978446056568853,-1,0.005978446056568853,0.525445043724567,0.39406810488902927,0.39406810488902927,0.8370312207866966,0.8370312207866966,0,no_detectable_drift,no_detectable_drift,True,,-0.005978446056568853,0.02625319938105946,63
2022-09-29,2022-09-29,389,1.0,1,-0.006696939572625357,-1,0.006696939572625357,1.311284218022115,0.1568708555517138,0.1568708555517138,3.3107447703748,3.3107447703748,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006696939572625357,0.026874261248365967,63
2022-09-30,2022-09-30,389,1.0,1,-0.008417845060235728,-1,0.008417845060235728,1.2351131223102914,0.679430636258093,0.679430636258093,1.49842211105042,1.49842211105042,0,no_detectable_drift,no_detectable_drift,True,,-0.008417845060235728,0.024213138135626554,63
2022-10-03,2022-10-03,389,1.0,1,-0.007846306798411277,-1,0.007846306798411277,0.6304026031615824,0.5852027000151353,0.5852027000151353,0.8240713911673601,0.8240713911673601,0,no_detectable_drift,no_detectable_drift,True,,-0.007846306798411277,0.0240712214782135,63
2022-10-04,2022-10-04,389,1.0,1,-0.006350622612767865,-1,0.006350622612767865,1.6909224600488906,0.25486993249146134,0.25486993249146134,3.349379754139867,3.349379754139867,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006350622612767865,0.023798044556224324,63
2022-10-05,2022-10-05,389,1.0,1,-0.0062935821532203486,-1,0.0062935821532203486,1.1207454205487335,0.07747983124942169,0.07747983124942169,4.026360343065473,4.026360343065473,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0062935821532203486,0.024850538638246652,63
2022-10-06,2022-10-06,389,1.0,1,-0.006439943919531923,-1,0.006439943919531923,1.6890733053144205,0.15007918960107594,0.15007918960107594,4.360017779633254,4.360017779633254,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006439943919531923,0.024844656738311228,63
2022-10-07,2022-10-07,389,1.0,1,-0.009156437259530326,-1,0.009156437259530326,1.5311578367039531,0.13824008296362783,0.13824008296362783,4.118157654517051,4.118157654517051,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.009156437259530326,0.025471884349509952,63
2022-10-10,2022-10-10,389,1.0,1,-0.010955553472499964,-1,0.010955553472499964,1.179254503525542,0.48220554719401115,0.48220554719401115,1.698210189660029,1.698210189660029,0,no_detectable_drift,no_detectable_drift,True,,-0.010955553472499964,0.024385276075523005,63
2022-10-11,2022-10-11,389,1.0,1,-0.012746863170898532,-1,0.012746863170898532,2.7319664381296103,0.4063572450599772,0.4063572450599772,4.2856959449067205,4.2856959449067205,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.012746863170898532,0.025976935100769247,63
2022-10-12,2022-10-12,389,1.0,1,-0.009154200949251188,-1,0.009154200949251188,1.0051936821727576,0.29369577068634095,0.29369577068634095,1.8548163009551164,1.8548163009551164,0,no_detectable_drift,no_detectable_drift,True,,-0.009154200949251188,0.02201264545245083,63
2022-10-13,2022-10-13,389,1.0,1,-0.0068327300820495065,-1,0.0068327300820495065,3.4428497291531865,0.738663249408185,0.738663249408185,4.005851275445847,4.005851275445847,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0068327300820495065,0.023112729692494543,63
2022-10-14,2022-10-14,389,1.0,1,-0.007683803648122632,-1,0.007683803648122632,0.9476862766889345,0.7949493361094073,0.7949493361094073,1.0629060186289359,1.0629060186289359,0,no_detectable_drift,no_detectable_drift,True,,-0.007683803648122632,0.023075665674137907,63
2022-10-17,2022-10-17,389,1.0,1,-0.003846104096933935,-1,0.003846104096933935,0.5840042966519116,0.2315252094234942,0.2315252094234942,1.2137155034936835,1.2137155034936835,0,no_detectable_drift,no_detectable_drift,True,,-0.003846104096933935,0.024152851642269324,63
2022-10-18,2022-10-18,389,1.0,1,-0.004895298644980384,-1,0.004895298644980384,1.3801678049036745,0.17089396739743232,0.17089396739743232,3.3386318048095607,3.3386318048095607,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.004895298644980384,0.02413719917045328,63
2022-10-19,2022-10-19,389,1.0,1,-0.004482442413905153,-1,0.004482442413905153,2.0376516671283653,0.9016336310140018,0.9016336310140018,2.14592674699251,2.14592674699251,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.004482442413905153,0.024344265368891845,63
2022-10-20,2022-10-20,389,1.0,1,-0.004530465823636561,-1,0.004530465823636561,0.6665511847190165,0.24167900755111638,0.24167900755111638,1.3558574764764202,1.3558574764764202,0,no_detectable_drift,no_detectable_drift,True,,-0.004530465823636561,0.024844241349477287,63
2022-10-21,2022-10-21,389,1.0,1,-0.004922646691635383,-1,0.004922646691635383,4.633290042255395,2.020802528248008,2.020802528248008,3.259324111634906,3.259324111634906,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.004922646691635383,0.025639348993096413,63
2022-10-24,2022-10-24,389,1.0,1,-0.0034911118766364374,-1,0.0034911118766364374,6.241333737138974,3.293381705027039,3.293381705027039,3.439191601125734,3.439191601125734,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0034911118766364374,0.026162581238433156,63
2022-10-25,2022-10-25,389,1.0,1,-0.00012140757723066997,-1,0.00012140757723066997,2.596186519851358,2.1392279839789667,2.1392279839789667,1.7750367746120488,1.7750367746120488,0,no_detectable_drift,no_detectable_drift,True,,-0.00012140757723066997,0.02690214906148768,63
2022-10-26,2022-10-26,389,1.0,1,-0.0018193546037887287,-1,0.0018193546037887287,0.8489332474464797,0.17395680515717807,0.17395680515717807,2.0354143454501537,2.0354143454501537,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0018193546037887287,0.02784315846990126,63
2022-10-27,2022-10-27,389,1.0,1,-0.01729542184269543,-1,0.01729542184269543,1.4874895858282131,0.8740404160442453,0.8740404160442453,1.5910659305361339,1.5910659305361339,0,no_detectable_drift,no_detectable_drift,True,,-0.01729542184269543,0.06201872894872507,63
2022-10-28,2022-10-28,389,1.0,1,-0.015132751417032245,-1,0.015132751417032245,0.23882241611074476,0.17488058624016453,0.17488058624016453,0.5710896474278407,0.5710896474278407,0,no_detectable_drift,no_detectable_drift,True,,-0.015132751417032245,0.06202434492074193,63
2022-10-31,2022-10-31,389,1.0,1,-0.01829302533370798,-1,0.01829302533370798,-0.5959875510822752,0.49062636932148046,0.49062636932148046,-0.8508671272057744,0.8508671272057744,0,no_detectable_drift,no_detectable_drift,True,,-0.01829302533370798,0.06219734179699166,63
2022-11-01,2022-11-01,389,1.0,1,-0.017493294349958697,-1,0.017493294349958697,0.26439076766906344,0.28278986282104773,0.28278986282104773,0.4971808210611621,0.4971808210611621,0,no_detectable_drift,no_detectable_drift,True,,-0.017493294349958697,0.06231319924713242,63
2022-11-02,2022-11-02,389,1.0,1,-0.019670411023591176,-1,0.019670411023591176,1.3340732525988892,0.6097707504811175,0.6097707504811175,1.7084268283463406,1.7084268283463406,0,no_detectable_drift,no_detectable_drift,True,,-0.019670411023591176,0.062341041145088434,63
2022-11-03,2022-11-03,389,1.0,1,-0.02097325909825145,-1,0.02097325909825145,0.3701480583330858,0.06425596212407657,0.06425596212407657,1.4602215724749323,1.4602215724749323,0,no_detectable_drift,no_detectable_drift,True,,-0.02097325909825145,0.06232623711414778,63
2022-11-04,2022-11-04,389,1.0,1,-0.02097629905144674,-1,0.02097629905144674,-1.7345636133953874,3.4063637778758227,3.4063637778758227,-0.9398200777667995,0.9398200777667995,0,no_detectable_drift,no_detectable_drift,True,,-0.02097629905144674,0.062378136823433294,63
2022-11-07,2022-11-07,389,1.0,1,-0.015641434260296207,-1,0.015641434260296207,0.8379747709141343,0.19712136825616403,0.19712136825616403,1.8874006093418427,1.8874006093418427,0,no_detectable_drift,no_detectable_drift,True,,-0.015641434260296207,0.06372452837707025,63
2022-11-08,2022-11-08,389,1.0,1,-0.01590017066694749,-1,0.01590017066694749,0.7578835023861895,0.06652926371073935,0.06652926371073935,2.9382997279289023,2.9382997279289023,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.01590017066694749,0.06367562559900017,63
2022-11-09,2022-11-09,389,1.0,1,-0.011185724904380048,-1,0.011185724904380048,0.7927165839559882,0.46156782382957323,0.46156782382957323,1.1668101027328142,1.1668101027328142,0,no_detectable_drift,no_detectable_drift,True,,-0.011185724904380048,0.06521165711303623,63
2022-11-10,2022-11-10,389,1.0,1,-0.006359995209235945,-1,0.006359995209235945,1.2170325073119266,0.2392707002917267,0.2392707002917267,2.4880403437207415,2.4880403437207415,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.006359995209235945,0.06658740651427823,63
2022-11-11,2022-11-11,389,1.0,1,-0.006458789291533128,-1,0.006458789291533128,0.9940985644673719,0.7928771471907802,0.7928771471907802,1.1164171424139153,1.1164171424139153,0,no_detectable_drift,no_detectable_drift,True,,-0.006458789291533128,0.06616353558153866,63
2022-11-14,2022-11-14,389,1.0,1,-0.004870504314666085,-1,0.004870504314666085,-0.3725176543906342,1.6204604246724168,1.6204604246724168,-0.2926359281122061,0.2926359281122061,0,no_detectable_drift,no_detectable_drift,True,,-0.004870504314666085,0.06622082965895727,63
2022-11-15,2022-11-15,389,1.0,1,-0.006736272128380307,-1,0.006736272128380307,0.6575754678636057,0.2692395329136517,0.2692395329136517,1.2672905266317842,1.2672905266317842,0,no_detectable_drift,no_detectable_drift,True,,-0.006736272128380307,0.06587628438525381,63
2022-11-16,2022-11-16,389,1.0,1,-0.007692120303646464,-1,0.007692120303646464,-0.022240307963462075,0.3902217356892273,0.3902217356892273,-0.03560287491908932,0.03560287491908932,0,no_detectable_drift,no_detectable_drift,True,,-0.007692120303646464,0.06593057681159714,63
2022-11-17,2022-11-17,389,1.0,1,-0.008476296542998932,-1,0.008476296542998932,0.48785427777956325,0.052932455519777155,0.052932455519777155,2.120455178224713,2.120455178224713,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.008476296542998932,0.06597861895019487,63
2022-11-18,2022-11-18,389,1.0,1,-0.00790762910450165,-1,0.00790762910450165,1.1043011587412361,6.200518099534844,6.200518099534844,0.4434794886444758,0.4434794886444758,0,no_detectable_drift,no_detectable_drift,True,,-0.00790762910450165,0.06583359677703689,63
2022-11-21,2022-11-21,389,1.0,1,-0.0077282481378745755,-1,0.0077282481378745755,0.5052737823373303,0.10768828790252004,0.10768828790252004,1.5397227545528218,1.5397227545528218,0,no_detectable_drift,no_detectable_drift,True,,-0.0077282481378745755,0.06539200605294372,63
2022-11-22,2022-11-22,389,1.0,1,-0.007480937506482758,-1,0.007480937506482758,0.16159350376164103,0.13471980249187826,0.13471980249187826,0.4402589352657237,0.4402589352657237,0,no_detectable_drift,no_detectable_drift,True,,-0.007480937506482758,0.06509020083813488,63
2022-11-23,2022-11-23,389,1.0,1,-0.009586003206574297,-1,0.009586003206574297,0.20904119922144487,0.03471687735756768,0.03471687735756768,1.1219191487470463,1.1219191487470463,0,no_detectable_drift,no_detectable_drift,True,,-0.009586003206574297,0.06461490286524381,63
2022-11-25,2022-11-25,354,1.0,1,-0.007239332266352258,-1,0.007239332266352258,-0.0816069002590997,0.09917506399085946,0.09917506399085946,-0.2591347389589449,0.2591347389589449,0,no_detectable_drift,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,-0.007239332266352258,0.06418191637727123,63
2022-11-28,2022-11-28,389,1.0,1,0.0049030709215203356,1,0.0049030709215203356,0.27130944389626965,0.030413321706623652,0.030413321706623652,1.5557255463887987,1.5557255463887987,0,no_detectable_drift,no_detectable_drift,True,,0.0049030709215203356,0.030492210038518822,63
2022-11-29,2022-11-29,389,1.0,1,0.004776975047500525,1,0.004776975047500525,0.40647153626876276,0.04285965994595273,0.04285965994595273,1.9633864001949646,1.9633864001949646,1,detectable_upward_drift,detectable_upward_drift,True,,0.004776975047500525,0.030222136607027394,63
2022-11-30,2022-11-30,389,1.0,1,0.010395128172081219,1,0.010395128172081219,1.3583825619068441,0.22003015997079434,0.22003015997079434,2.895882860222983,2.895882860222983,1,detectable_upward_drift,detectable_upward_drift,True,,0.010395128172081219,0.029609286689374743,63
2022-12-01,2022-12-01,389,1.0,1,0.010720842435435507,1,0.010720842435435507,1.1869272770417465,0.2185896914491751,0.2185896914491751,2.5386876602407296,2.5386876602407296,1,detectable_upward_drift,detectable_upward_drift,True,,0.010720842435435507,0.030095510550693896,63
2022-12-02,2022-12-02,389,1.0,1,0.01350517435122838,1,0.01350517435122838,-8.120293284555487,56.88867978938767,56.88867978938767,-1.076610937347503,1.076610937347503,0,no_detectable_drift,no_detectable_drift,True,,0.01350517435122838,0.029231002879585268,63
2022-12-05,2022-12-05,389,1.0,1,0.014807549712483431,1,0.014807549712483431,1.8539827370477253,0.3471254113774796,0.3471254113774796,3.146751749109031,3.146751749109031,1,detectable_upward_drift,detectable_upward_drift,True,,0.014807549712483431,0.02786458439455938,63
2022-12-06,2022-12-06,389,1.0,1,0.011373084474087856,1,0.011373084474087856,1.1784107016025005,0.17829888085009496,0.17829888085009496,2.790759226617971,2.790759226617971,1,detectable_upward_drift,detectable_upward_drift,True,,0.011373084474087856,0.03014878501089995,63
2022-12-07,2022-12-07,389,1.0,1,0.008176283043444635,1,0.008176283043444635,1.7676696997808152,0.22881810901895608,0.22881810901895608,3.695352920281234,3.695352920281234,1,detectable_upward_drift,detectable_upward_drift,True,,0.008176283043444635,0.02785958475980327,63
2022-12-08,2022-12-08,389,1.0,1,0.008847887060149882,1,0.008847887060149882,0.9301599976260415,0.26873513831105766,0.26873513831105766,1.7943015418032446,1.7943015418032446,0,no_detectable_drift,no_detectable_drift,True,,0.008847887060149882,0.027895594261467115,63
2022-12-09,2022-12-09,389,1.0,1,0.006343068669846315,1,0.006343068669846315,-0.9743160245184534,1.598316562323708,1.598316562323708,-0.7706699859221027,0.7706699859221027,0,no_detectable_drift,no_detectable_drift,True,,0.006343068669846315,0.023382015586316,63
2022-12-12,2022-12-12,389,1.0,1,0.0012317046122235656,1,0.0012317046122235656,0.6470615573630707,0.03964725681359768,0.03964725681359768,3.2496682457831874,3.2496682457831874,1,detectable_upward_drift,detectable_upward_drift,True,,0.0012317046122235656,0.020568793327052574,63
2022-12-13,2022-12-13,389,1.0,1,0.0025400258350635465,1,0.0025400258350635465,3.0203231130220427,0.4428523342806356,0.4428523342806356,4.53862119588668,4.53862119588668,1,detectable_upward_drift,detectable_upward_drift,True,,0.0025400258350635465,0.024459619468285915,63
2022-12-14,2022-12-14,389,1.0,1,0.0025719277700699925,1,0.0025719277700699925,-0.02908702791403517,4.889802320846851,4.889802320846851,-0.013153874577445828,0.013153874577445828,0,no_detectable_drift,no_detectable_drift,True,,0.0025719277700699925,0.024786210606654913,63
2022-12-15,2022-12-15,389,1.0,1,-0.0005671351966687968,-1,0.0005671351966687968,0.9314719247278769,0.14209937518347995,0.14209937518347995,2.4710053477467837,2.4710053477467837,-1,detectable_downward_drift,detectable_downward_drift,True,,-0.0005671351966687968,0.025975425466367722,63
2022-12-16,2022-12-16,389,1.0,1,0.002623804596111969,1,0.002623804596111969,1.8689784904302547,0.2883690337841411,0.2883690337841411,3.480406668434449,3.480406668434449,1,detectable_upward_drift,detectable_upward_drift,True,,0.002623804596111969,0.02796027431091282,63
2022-12-19,2022-12-19,389,1.0,1,0.0014694259914345036,1,0.0014694259914345036,0.8317838508034529,0.055360977236111865,0.055360977236111865,3.535156221294121,3.535156221294121,1,detectable_upward_drift,detectable_upward_drift,True,,0.0014694259914345036,0.028310151634735867,63
2022-12-20,2022-12-20,389,1.0,1,0.002130416569456831,1,0.002130416569456831,0.641931708980364,0.06167312077400151,0.06167312077400151,2.5848828561646795,2.5848828561646795,1,detectable_upward_drift,detectable_upward_drift,True,,0.002130416569456831,0.028271419567039432,63
2022-12-21,2022-12-21,389,1.0,1,0.004057673109505233,1,0.004057673109505233,0.6528586669012938,0.06635748708653633,0.06635748708653633,2.534394446547205,2.534394446547205,1,detectable_upward_drift,detectable_upward_drift,True,,0.004057673109505233,0.028318204656939704,63
2022-12-22,2022-12-22,389,1.0,1,0.0021588476182630265,1,0.0021588476182630265,0.06617700561024728,0.17094199545476516,0.17094199545476516,0.16005996868153782,0.16005996868153782,0,no_detectable_drift,no_detectable_drift,True,,0.0021588476182630265,0.028978993559516157,63
2022-12-23,2022-12-23,389,1.0,1,0.002373131573282704,1,0.002373131573282704,0.4759579644766562,0.15573851918260587,0.15573851918260587,1.206064621254387,1.206064621254387,0,no_detectable_drift,no_detectable_drift,True,,0.002373131573282704,0.02890619076811319,63
2022-12-27,2022-12-27,389,1.0,1,0.0023334231524679574,1,0.0023334231524679574,0.6376743263589052,0.05317162943055214,0.05317162943055214,2.7654062966534414,2.7654062966534414,1,detectable_upward_drift,detectable_upward_drift,True,,0.0023334231524679574,0.028933513028849004,63
2022-12-28,2022-12-28,389,1.0,1,0.002981829035237704,1,0.002981829035237704,1.0020981050674407,0.07308205655282886,0.07308205655282886,3.706848706797458,3.706848706797458,1,detectable_upward_drift,detectable_upward_drift,True,,0.002981829035237704,0.0288083880563346,63
2022-12-29,2022-12-29,389,1.0,1,0.004477481765998524,1,0.004477481765998524,0.830723515610357,0.11585923747196851,0.11585923747196851,2.4405694544491454,2.4405694544491454,1,detectable_upward_drift,detectable_upward_drift,True,,0.004477481765998524,0.029222080736688687,63
2022-12-30,2022-12-30,389,1.0,1,0.0014384431660027072,1,0.0014384431660027072,0.4394569594874823,0.060093574662980244,0.060093574662980244,1.7926781585906646,1.7926781585906646,0,no_detectable_drift,no_detectable_drift,True,,0.0014384431660027072,0.028276696660633562,63
2023-01-03,2023-01-03,389,1.0,1,0.0017556279251379216,1,0.0017556279251379216,1.925391560028118,0.5538786206472152,0.5538786206472152,2.5870913432285505,2.5870913432285505,1,detectable_upward_drift,detectable_upward_drift,True,,0.0017556279251379216,0.02851478297866568,63
2023-01-04,2023-01-04,389,1.0,1,0.0015521931769744886,1,0.0015521931769744886,0.9511680171175151,0.6896523471510081,0.6896523471510081,1.1453603099059892,1.1453603099059892,0,no_detectable_drift,no_detectable_drift,True,,0.0015521931769744886,0.028658741085484007,63
2023-01-05,2023-01-05,389,1.0,1,0.0021209559322136144,1,0.0021209559322136144,0.39970742119183794,0.14728654726919096,0.14728654726919096,1.0415033494547472,1.0415033494547472,0,no_detectable_drift,no_detectable_drift,True,,0.0021209559322136144,0.028955390790061535,63
2023-01-06,2023-01-06,389,1.0,1,0.006028596916999001,1,0.006028596916999001,-5.065900981217555,27.11165751476535,27.11165751476535,-0.972923429312722,0.972923429312722,0,no_detectable_drift,no_detectable_drift,True,,0.006028596916999001,0.026804724891430674,63
2023-01-09,2023-01-09,389,1.0,1,0.006409544408748054,1,0.006409544408748054,0.9277909875427159,0.1786956070443927,0.1786956070443927,2.194791206063792,2.194791206063792,1,detectable_upward_drift,detectable_upward_drift,True,,0.006409544408748054,0.026947123562326408,63
2023-01-10,2023-01-10,389,1.0,1,0.0065489206016816365,1,0.0065489206016816365,1.0525102677070983,0.29763400738460033,0.29763400738460033,1.9292347028936083,1.9292347028936083,0,no_detectable_drift,no_detectable_drift,True,,0.0065489206016816365,0.02684758867741474,63
2023-01-11,2023-01-11,389,1.0,1,0.006254740924808483,1,0.006254740924808483,-1.6707097593101727,4.202797768022754,4.202797768022754,-0.8149514992235006,0.8149514992235006,0,no_detectable_drift,no_detectable_drift,True,,0.006254740924808483,0.02686732350563649,63
2023-01-12,2023-01-12,389,1.0,1,0.008568695580812477,1,0.008568695580812477,1.1281334803910303,0.16234560011935567,0.16234560011935567,2.7998852123675064,2.7998852123675064,1,detectable_upward_drift,detectable_upward_drift,True,,0.008568695580812477,0.026628335386284556,63
2023-01-13,2023-01-13,389,1.0,1,0.006264859145141099,1,0.006264859145141099,0.27653266320510195,0.07310360286365669,0.07310360286365669,1.022767797484647,1.022767797484647,0,no_detectable_drift,no_detectable_drift,True,,0.006264859145141099,0.02323093911449962,63
2023-01-17,2023-01-17,389,1.0,1,0.005245194660279904,1,0.005245194660279904,0.7964518596478098,0.0489161792283048,0.0489161792283048,3.601084123367639,3.601084123367639,1,detectable_upward_drift,detectable_upward_drift,True,,0.005245194660279904,0.022881173932884573,63
2023-01-18,2023-01-18,389,1.0,1,0.0070304551343433105,1,0.0070304551343433105,0.45059397651299854,0.1499187346068978,0.1499187346068978,1.163743927691783,1.163743927691783,0,no_detectable_drift,no_detectable_drift,True,,0.0070304551343433105,0.021347669967103404,63
2023-01-19,2023-01-19,389,1.0,1,0.006328833143123439,1,0.006328833143123439,1.1473661404505933,0.2703479690866405,0.2703479690866405,2.206685664687601,2.206685664687601,1,detectable_upward_drift,detectable_upward_drift,True,,0.006328833143123439,0.018311074841758552,63
2023-01-20,2023-01-20,389,1.0,1,0.009160587091145344,1,0.009160587091145344,1.2041512177752693,0.35118470211806824,0.35118470211806824,2.031951017142163,2.031951017142163,1,detectable_upward_drift,detectable_upward_drift,True,,0.009160587091145344,0.016861519730190382,63
2023-01-23,2023-01-23,389,1.0,1,0.009573957060275211,1,0.009573957060275211,-0.7070149009751772,0.8021608921465241,0.8021608921465241,-0.7894012769211224,0.7894012769211224,0,no_detectable_drift,no_detectable_drift,True,,0.009573957060275211,0.016916380180236636,63
2023-01-24,2023-01-24,389,1.0,1,0.008551665472920713,1,0.008551665472920713,-0.8877366785008388,0.8885402514583501,0.8885402514583501,-0.9417716455033296,0.9417716455033296,0,no_detectable_drift,no_detectable_drift,True,,0.008551665472920713,0.01677155236926794,63
2023-01-25,2023-01-25,389,1.0,1,0.009598994694639984,1,0.009598994694639984,0.6039513660579056,0.327174051374343,0.327174051374343,1.0558750845946845,1.0558750845946845,0,no_detectable_drift,no_detectable_drift,True,,0.009598994694639984,0.01565184558989964,63
2023-01-26,2023-01-26,389,1.0,1,0.010433593238833506,1,0.010433593238833506,0.629533769546435,0.24238080058899672,0.24238080058899672,1.2787037056344086,1.2787037056344086,0,no_detectable_drift,no_detectable_drift,True,,0.010433593238833506,0.015997779558767734,63
2023-01-27,2023-01-27,389,1.0,1,0.012603432663829446,1,0.012603432663829446,1.262792267938801,0.14439690101972183,0.14439690101972183,3.323173206845472,3.323173206845472,1,detectable_upward_drift,detectable_upward_drift,True,,0.012603432663829446,0.016292585297935838,63
2023-01-30,2023-01-30,389,1.0,1,0.011524658259915175,1,0.011524658259915175,0.9147985434490286,0.09853246260227973,0.09853246260227973,2.9143103311580343,2.9143103311580343,1,detectable_upward_drift,detectable_upward_drift,True,,0.011524658259915175,0.017206262808217104,63
2023-01-31,2023-01-31,389,1.0,1,0.010021907606535256,1,0.010021907606535256,0.7887836223898548,0.19534024170603634,0.19534024170603634,1.784686852738208,1.784686852738208,0,no_detectable_drift,no_detectable_drift,True,,0.010021907606535256,0.016621638501882093,63
